Teal GreenYellow DodgerBlue SlateGray RosyBrown DarkFuchsia DarkKhaki DarkOliveGreen PaleTurquoise Snow
SquareNumber_4356 SquareNumber_1444 SquareNumber_484 SquareNumber_4356 SquareNumber_529 SquareNumber_6241 SquareNumber_49 SquareNumber_4761 SquareNumber_6241 SquareNumber_9
SquareNumber_6241 SquareNumber_3481 SquareNumber_6724 SquareNumber_8649 SquareNumber_3136 SquareNumber_121 SquareNumber_8100 SquareNumber_4900 SquareNumber_4489 SquareNumber_1089
SquareNumber_169 SquareNumber_1849 SquareNumber_16 SquareNumber_1521 SquareNumber_1225 SquareNumber_1444 SquareNumber_8836 SquareNumber_3969 SquareNumber_9604 SquareNumber_1521
SquareNumber_64 SquareNumber_8281 SquareNumber_3025 SquareNumber_225 SquareNumber_361 SquareNumber_16 SquareNumber_5476 SquareNumber_6889 SquareNumber_1936 SquareNumber_8836
SquareNumber_324 SquareNumber_5929 SquareNumber_8100 SquareNumber_6084 SquareNumber_3364 SquareNumber_4761 SquareNumber_144 SquareNumber_1849 SquareNumber_4096 SquareNumber_100
SquareNumber_625 SquareNumber_2916 SquareNumber_484 SquareNumber_3249 SquareNumber_5625 SquareNumber_5184 SquareNumber_49 SquareNumber_900 SquareNumber_121 SquareNumber_16
SquareNumber_10000 SquareNumber_3721 SquareNumber_1936 SquareNumber_289 SquareNumber_2304 SquareNumber_144 SquareNumber_4225 SquareNumber_4225 SquareNumber_1681 SquareNumber_9801
SquareNumber_8649 SquareNumber_2601 SquareNumber_2704 SquareNumber_8100 SquareNumber_361 SquareNumber_4356 SquareNumber_6561 SquareNumber_2116 SquareNumber_484 SquareNumber_784
SquareNumber_2116 SquareNumber_2025 SquareNumber_1521 SquareNumber_4225 SquareNumber_6084 SquareNumber_4624 SquareNumber_1369 SquareNumber_7921 SquareNumber_3600 SquareNumber_7569
SquareNumber_8464 SquareNumber_3136 SquareNumber_3600 SquareNumber_1936 SquareNumber_9604 SquareNumber_7569 SquareNumber_16 SquareNumber_676 SquareNumber_2116 SquareNumber_4900
BinaryNumber_0110101 BinaryNumber_1000101 BinaryNumber_0100011 BinaryNumber_0100101 BinaryNumber_0101111 BinaryNumber_1000111 BinaryNumber_0110101 BinaryNumber_0010100 BinaryNumber_1000111 BinaryNumber_0101000
BinaryNumber_1011111 BinaryNumber_0110101 BinaryNumber_0100001 BinaryNumber_0001001 BinaryNumber_0110110 BinaryNumber_0001111 BinaryNumber_0001010 BinaryNumber_0011111 BinaryNumber_0100100 BinaryNumber_1010011
BinaryNumber_0111101 BinaryNumber_0111000 BinaryNumber_1011101 BinaryNumber_0110010 BinaryNumber_0101010 BinaryNumber_1010111 BinaryNumber_1000011 BinaryNumber_1000111 BinaryNumber_1010000 BinaryNumber_0100011
BinaryNumber_0001100 BinaryNumber_0111101 BinaryNumber_0010010 BinaryNumber_0001111 BinaryNumber_0110001 BinaryNumber_0101010 BinaryNumber_1010110 BinaryNumber_0111101 BinaryNumber_0110110 BinaryNumber_0111100
BinaryNumber_0100110 BinaryNumber_1100000 BinaryNumber_1001111 BinaryNumber_0111111 BinaryNumber_0110111 BinaryNumber_0001110 BinaryNumber_0010101 BinaryNumber_0111011 BinaryNumber_0010010 BinaryNumber_0011101
BinaryNumber_0001100 BinaryNumber_1011011 BinaryNumber_0000000 BinaryNumber_0000100 BinaryNumber_1010011 BinaryNumber_0100111 BinaryNumber_0110001 BinaryNumber_0010101 BinaryNumber_0001011 BinaryNumber_0000010
BinaryNumber_1001000 BinaryNumber_1001110 BinaryNumber_0101001 BinaryNumber_0111011 BinaryNumber_1010110 BinaryNumber_0000100 BinaryNumber_0001111 BinaryNumber_1011000 BinaryNumber_0001001 BinaryNumber_1001100
BinaryNumber_1000111 BinaryNumber_0111011 BinaryNumber_0100111 BinaryNumber_1011101 BinaryNumber_0110100 BinaryNumber_1001100 BinaryNumber_0110011 BinaryNumber_0010100 BinaryNumber_0111101 BinaryNumber_0111100
BinaryNumber_1010001 BinaryNumber_0011011 BinaryNumber_1001001 BinaryNumber_0011101 BinaryNumber_0111100 BinaryNumber_0101011 BinaryNumber_1010110 BinaryNumber_0001110 BinaryNumber_1100001 BinaryNumber_0101111
BinaryNumber_0001100 BinaryNumber_0101100 BinaryNumber_1011010 BinaryNumber_1010110 BinaryNumber_0101111 BinaryNumber_0101000 BinaryNumber_0110110 BinaryNumber_0000100 BinaryNumber_0010000 BinaryNumber_0101111
BinaryNumber_0111011 BinaryNumber_0000010 BinaryNumber_0011101 BinaryNumber_0100100 BinaryNumber_0101000 BinaryNumber_1010110 BinaryNumber_0000000 BinaryNumber_0011101 BinaryNumber_0010001 BinaryNumber_0000101
electronics algorithm social desktoppcs peripheral escapekey ibook visualdisplayunit camera cpu
sliderule bit cpu homecomputer arithmetic phone phone memory astrolabe mobiledevice
peripheral chip computercide tablet cell office expansionslot diskette laptopcomputer computerhardware
watch cell machinecode server microcomputer desktopcomputer tablet console imac screen
transistor incompatible tablet mobiledevice internet arithmetic algorithm homecomputer astrolabe watch
arithmetic laptopcomputer abacus desktopcomputer digitalcommunication von neumann machine desktopcomputer homecomputer software mainframe
supercomputer astrolabe supercomputer desktoppcs compatible pc console console centralprocessing unit sliderule
smartphone programming screen inputdevice hardware social computercide xbox programmer pornographicimages
mainframe digital cpu downloader ibook diskette laptopcomputer device processor watch
cpu personalcomputer computerprogram programming hardware camera electromechanical machines router escapekey
programmer abacus android computerprogramming machine peripheral console machines visualdisplayunit computing
Blueberry Pineapple Rambutan  Lulo Persimmon Feijoa Cloudberry Plum Grape Kiwano
Huckleberry Blackberry Raisin Guava Pawpaw Akebi Boysenberry Melon Feijoa Grapefruit
Araza Blackcurrant Loquat Papaya Clementine Plumcot Quince Prune Durian Tangelo
Mulberry Mulberry Tangelo Durian Sapodilla Prune Pawpaw Marionberry Melon Rambutan 
Cloudberry Jostaberry Apricot Sapote Plantain Yuzu Lemon Pomelo Lychee Plumcot
Date Banana Sapodilla Coconut Mango Feijoa Kiwifruit Marionberry Durian Ximenia
Nance Cherry Jackfruit Pawpaw Orange Cherimoya Longan Persimmon Acerola Mandarine
Honeydew Watermelon Redcurrant Pineapple Mulberry Lulo Cantaloupe Longan Coconut Canistel
Cherry Plumcot Blackcurrant Canistel Mango Blueberry Mangosteen Loganberry Persimmon Açaí
Apricot Clementine Pomegranate Nance Redcurrant Jackfruit Huckleberry Canistel Mulberry Rambutan 
Pomelo Apple Canistel Durian Longan Passionfruit Guava Raisin Mango Nance
23:10 16:34 19:25 18:17 18:13 18:49 10:54 21:27 15:43 20:11
16:22 10:16 17:55 19:35 20:33 21:19 12:14 16:54 16:43 16:30
14:49 17:13 16:47 23:56 14:39 21:36 15:16 17:53 18:34 16:21
15:27 17:34 21:10 22:21 10:24 10:29 21:51 11:46 21:58 21:18
15:52 11:58 18:42 18:54 15:30 18:49 10:11 10:48 17:56 14:22
23:33 16:55 22:55 16:55 21:28 17:13 12:28 15:20 18:17 22:20
21:31 23:41 13:10 12:53 11:39 10:36 23:28 20:24 20:43 14:12
18:30 21:19 11:56 22:51 16:51 18:28 18:40 13:17 18:50 17:32
20:51 21:12 14:14 19:19 18:56 11:19 14:48 20:27 21:34 12:22
18:40 20:28 23:26 23:45 14:56 11:49 18:44 15:40 15:22 16:23
10:53 16:20 10:38 11:32 17:39 11:53 21:21 19:35 14:33 11:29
music instrumental sing pianist voices saxophone hymn oboe concerto tongue
monophony songs bassline speak guitar muses electronica timbre release film
saxophone carol art music classical bhangra instrumentals arts live live techno
techno violoncello atonal silence genres harmonize symphony graduation work singing
guitar clapping violin lyrics bhangra tabs media headphones motif clapping
rock soundtrack bands label rag maps dixieland choir literature instrument
sing playing melody harmony gospel theme sforzando melodies subdivision symphony
intonation atonality rockabilly melody favorite intonation blues saxophone tuning rag
vinyl muse beat genres bar madrigal tuning soundtrack visual techno
story monophony wagner electronica podcasts schubert roulade mp3s editing culture
audio atonal singing melodies sound genre creative editing audio performance
